season,team,player_name,playing_role,base_price,final_price,capped_status,is_retention,retention_type
2025,Delhi Capitals,T. Natarajan,,20000000,107500000,Capped,FALSE,
2025,Delhi Capitals,Jake Fraser-Mcgurk,,20000000,90000000,Capped,FALSE,
2025,Delhi Capitals,Mukesh Kumar,,20000000,80000000,Capped,FALSE,
2025,Delhi Capitals,Harry Brook,,20000000,62500000,Capped,FALSE,
2025,Delhi Capitals,Ashutosh Sharma,,3000000,38000000,Uncapped,FALSE,
2025,Delhi Capitals,Mohit Sharma,,5000000,22000000,Uncapped,FALSE,
2025,Delhi Capitals,Faf Du Plessis,,20000000,20000000,Capped,FALSE,
2025,Delhi Capitals,Sameer Rizvi,,3000000,9500000,Uncapped,FALSE,
2025,Delhi Capitals,Donovan Ferreira,,7500000,7500000,Capped,FALSE,
2025,Delhi Capitals,Dushmantha Chameera,,7500000,7500000,Capped,FALSE,
2025,Delhi Capitals,Vipraj Nigam,,3000000,5000000,Uncapped,FALSE,
2025,Delhi Capitals,Karun Nair,,3000000,5000000,Uncapped,FALSE,
2025,Delhi Capitals,Madhav Tiwari,,3000000,4000000,Uncapped,FALSE,
2025,Delhi Capitals,Tripurana Vijay,,3000000,3000000,Uncapped,FALSE,
2025,Delhi Capitals,Manvanth Kumar L,,3000000,3000000,Uncapped,FALSE,
2025,Delhi Capitals,Ajay Mandal,,3000000,3000000,Uncapped,FALSE,
2025,Delhi Capitals,Darshan Nalkande,,3000000,3000000,Uncapped,FALSE,
2025,Gujarat Titans,Jos  Buttler,,20000000,157500000,Capped,FALSE,
2025,Gujarat Titans,Mohammad Siraj,,20000000,122500000,Capped,FALSE,
2025,Gujarat Titans,Kagiso Rabada,,20000000,107500000,Capped,FALSE,
2025,Gujarat Titans,Prasidh Krishna,,20000000,95000000,Capped,FALSE,
2025,Gujarat Titans,Washington Sundar,,20000000,32000000,Capped,FALSE,
2025,Gujarat Titans,Sherfane Rutherford,,15000000,26000000,Capped,FALSE,
2025,Gujarat Titans,Gerald Coetzee,,12500000,24000000,Capped,FALSE,
2025,Gujarat Titans,Glenn Phillips,,20000000,20000000,Capped,FALSE,
2025,Gujarat Titans,R. Sai Kishore,,7500000,20000000,Capped,FALSE,
2025,Gujarat Titans,Mahipal Lomror,,5000000,17000000,Uncapped,FALSE,
2025,Gujarat Titans,Gurnoor Singh Brar,,3000000,13000000,Uncapped,FALSE,
2025,Gujarat Titans,Mohd. Arshad Khan,,3000000,13000000,Uncapped,FALSE,
2025,Gujarat Titans,Karim Janat,,7500000,7500000,Capped,FALSE,
2025,Gujarat Titans,Jayant Yadav,,7500000,7500000,Capped,FALSE,
2025,Gujarat Titans,Ishant Sharma,,7500000,7500000,Capped,FALSE,
2025,Gujarat Titans,Kumar Kushagra,,3000000,6500000,Uncapped,FALSE,
2025,Gujarat Titans,Kulwant Khejroliya,,3000000,3000000,Uncapped,FALSE,
2025,Gujarat Titans,Manav Suthar,,3000000,3000000,Uncapped,FALSE,
2025,Gujarat Titans,Anuj Rawat,,3000000,3000000,Uncapped,FALSE,
2025,Gujarat Titans,Nishant Sindhu,,3000000,3000000,Uncapped,FALSE,
2025,Kolkata Knight Riders,Venkatesh Iyer,,20000000,237500000,Capped,FALSE,
2025,Kolkata Knight Riders,Anrich Nortje,,20000000,65000000,Capped,FALSE,
2025,Kolkata Knight Riders,Quinton De Kock,,20000000,36000000,Capped,FALSE,
2025,Kolkata Knight Riders,Angkrish Raghuvanshi,,3000000,30000000,Uncapped,FALSE,
2025,Kolkata Knight Riders,Spencer Johnson,,20000000,28000000,Capped,FALSE,
2025,Kolkata Knight Riders,Moeen Ali,,20000000,20000000,Capped,FALSE,
2025,Kolkata Knight Riders,Rahmanullah Gurbaz,,20000000,20000000,Capped,FALSE,
2025,Kolkata Knight Riders,Vaibhav Arora,,3000000,18000000,Uncapped,FALSE,
2025,Kolkata Knight Riders,Ajinkya Rahane,,15000000,15000000,Capped,FALSE,
2025,Kolkata Knight Riders,Rovman Powell,,15000000,15000000,Capped,FALSE,
2025,Kolkata Knight Riders,Umran  Malik,,7500000,7500000,Capped,FALSE,
2025,Kolkata Knight Riders,Manish Pandey,,7500000,7500000,Capped,FALSE,
2025,Kolkata Knight Riders,Anukul Roy,,3000000,4000000,Uncapped,FALSE,
2025,Kolkata Knight Riders,Luvnith Sisodia,,3000000,3000000,Uncapped,FALSE,
2025,Kolkata Knight Riders,Mayank Markande,,3000000,3000000,Uncapped,FALSE,
2025,Lucknow Super Giants,Rishabh Pant,,20000000,270000000,Capped,FALSE,
2025,Lucknow Super Giants,Avesh Khan,,20000000,97500000,Capped,FALSE,
2025,Lucknow Super Giants,Akash Deep,,10000000,80000000,Capped,FALSE,
2025,Lucknow Super Giants,David Miller,,15000000,75000000,Capped,FALSE,
2025,Lucknow Super Giants,Abdul Samad,,3000000,42000000,Uncapped,FALSE,
2025,Lucknow Super Giants,Mitchell Marsh,,20000000,34000000,Capped,FALSE,
2025,Lucknow Super Giants,Shahbaz Ahamad,,10000000,24000000,Capped,FALSE,
2025,Lucknow Super Giants,Aiden Markram,,20000000,20000000,Capped,FALSE,
2025,Lucknow Super Giants,Matthew Breetzke,,7500000,7500000,Capped,FALSE,
2025,Lucknow Super Giants,Shamar Joseph,,7500000,7500000,Capped,FALSE,
2025,Lucknow Super Giants,M. Siddharth,,3000000,7500000,Uncapped,FALSE,
2025,Lucknow Super Giants,Arshin Kulkarni,,3000000,3000000,Uncapped,FALSE,
2025,Lucknow Super Giants,Rajvardhan Hangargekar,,3000000,3000000,Uncapped,FALSE,
2025,Lucknow Super Giants,Yuvraj Chaudhary,,3000000,3000000,Uncapped,FALSE,
2025,Lucknow Super Giants,Prince Yadav,,3000000,3000000,Uncapped,FALSE,
2025,Lucknow Super Giants,Akash Singh,,3000000,3000000,Uncapped,FALSE,
2025,Lucknow Super Giants,Digvesh Singh,,3000000,3000000,Uncapped,FALSE,
2025,Lucknow Super Giants,Himmat Singh,,3000000,3000000,Uncapped,FALSE,
2025,Lucknow Super Giants,Aryan Juyal,,3000000,3000000,Uncapped,FALSE,
2025,Mumbai Indians,Trent Boult,,20000000,125000000,Capped,FALSE,
2025,Mumbai Indians,Deepak Chahar,,20000000,92500000,Capped,FALSE,
2025,Mumbai Indians,Will Jacks,,20000000,52500000,Capped,FALSE,
2025,Mumbai Indians,Naman Dhir,,3000000,52500000,Uncapped,FALSE,
2025,Mumbai Indians,Allah  Ghazanfar,,7500000,48000000,Capped,FALSE,
2025,Mumbai Indians,Mitchell Santner,,20000000,20000000,Capped,FALSE,
2025,Mumbai Indians,Ryan Rickelton,,10000000,10000000,Capped,FALSE,
2025,Mumbai Indians,Lizaad Williams,,7500000,7500000,Capped,FALSE,
2025,Mumbai Indians,Reece Topley,,7500000,7500000,Capped,FALSE,
2025,Mumbai Indians,Robin Minz,,3000000,6500000,Uncapped,FALSE,
2025,Mumbai Indians,Karn Sharma,,5000000,5000000,Uncapped,FALSE,
2025,Mumbai Indians,Vignesh Puthur,,3000000,3000000,Uncapped,FALSE,
2025,Mumbai Indians,Arjun  Tendulkar,,3000000,3000000,Uncapped,FALSE,
2025,Mumbai Indians,Bevan John Jacobs,,3000000,3000000,Uncapped,FALSE,
2025,Mumbai Indians,Venkata Satyanarayana Penmetsa,,3000000,3000000,Uncapped,FALSE,
2025,Mumbai Indians,Raj Angad Bawa,,3000000,3000000,Uncapped,FALSE,
2025,Mumbai Indians,Shrijith Krishnan,,3000000,3000000,Uncapped,FALSE,
2025,Mumbai Indians,Ashwani Kumar,,3000000,3000000,Uncapped,FALSE,
2025,Punjab Kings,Shreyas Iyer,,20000000,267500000,Capped,FALSE,
2025,Punjab Kings,Yuzvendra Chahal,,20000000,180000000,Capped,FALSE,
2025,Punjab Kings,Arshdeep Singh,,20000000,180000000,Capped,FALSE,
2025,Punjab Kings,Marcus Stoinis,,20000000,110000000,Capped,FALSE,
2025,Punjab Kings,Marco Jansen,,12500000,70000000,Capped,FALSE,
2025,Punjab Kings,Nehal Wadhera,,3000000,42000000,Uncapped,FALSE,
2025,Punjab Kings,Glenn Maxwell,,20000000,42000000,Capped,FALSE,
2025,Punjab Kings,Priyansh Arya,,3000000,38000000,Uncapped,FALSE,
2025,Punjab Kings,Josh Inglis,,20000000,26000000,Capped,FALSE,
2025,Punjab Kings,Azmatullah Omarzai,,15000000,24000000,Capped,FALSE,
2025,Punjab Kings,Lockie Ferguson,,20000000,20000000,Capped,FALSE,
2025,Punjab Kings,Vyshak Vijaykumar,,3000000,18000000,Uncapped,FALSE,
2025,Punjab Kings,Yash Thakur,,3000000,16000000,Uncapped,FALSE,
2025,Punjab Kings,Harpreet  Brar,,3000000,15000000,Uncapped,FALSE,
2025,Punjab Kings,Aaron Hardie,,12500000,12500000,Capped,FALSE,
2025,Punjab Kings,Vishnu Vinod,,3000000,9500000,Uncapped,FALSE,
2025,Punjab Kings,Xavier Bartlett,,7500000,8000000,Capped,FALSE,
2025,Punjab Kings,Kuldeep  Sen,,7500000,8000000,Capped,FALSE,
2025,Punjab Kings,Pravin Dubey,,3000000,3000000,Uncapped,FALSE,
2025,Punjab Kings,Pyla Avinash,,3000000,3000000,Uncapped,FALSE,
2025,Punjab Kings,Suryansh  Shedge,,3000000,3000000,Uncapped,FALSE,
2025,Punjab Kings,Musheer Khan,,3000000,3000000,Uncapped,FALSE,
2025,Punjab Kings,Harnoor Pannu,,3000000,3000000,Uncapped,FALSE,
2025,Rajasthan Royals,Jofra Archer,,20000000,125000000,Capped,FALSE,
2025,Rajasthan Royals,Tushar Deshpande,,10000000,65000000,Capped,FALSE,
2025,Rajasthan Royals,Wanindu Hasaranga,,20000000,52500000,Capped,FALSE,
2025,Rajasthan Royals,Maheesh Theekshana,,20000000,44000000,Capped,FALSE,
2025,Rajasthan Royals,Nitish Rana,,15000000,42000000,Capped,FALSE,
2025,Rajasthan Royals,Fazalhaq Farooqi,,20000000,20000000,Capped,FALSE,
2025,Rajasthan Royals,Kwena Maphaka,,7500000,15000000,Capped,FALSE,
2025,Rajasthan Royals,Akash Madhwal,,3000000,12000000,Uncapped,FALSE,
2025,Rajasthan Royals,Vaibhav Suryavanshi,,3000000,11000000,Uncapped,FALSE,
2025,Rajasthan Royals,Shubham Dubey,,3000000,8000000,Uncapped,FALSE,
2025,Rajasthan Royals,Yudhvir Charak,,3000000,3500000,Uncapped,FALSE,
2025,Rajasthan Royals,Ashok Sharma,,3000000,3000000,Uncapped,FALSE,
2025,Rajasthan Royals,Kunal Rathore,,3000000,3000000,Uncapped,FALSE,
2025,Rajasthan Royals,Kumar Kartikeya Singh,,3000000,3000000,Uncapped,FALSE,
2025,Royal Challengers Bengaluru,Josh Hazlewood,,20000000,125000000,Capped,FALSE,
2025,Royal Challengers Bengaluru,Phil Salt,,20000000,115000000,Capped,FALSE,
2025,Royal Challengers Bengaluru,Jitesh Sharma,,10000000,110000000,Capped,FALSE,
2025,Royal Challengers Bengaluru,Bhuvneshwar Kumar,,20000000,107500000,Capped,FALSE,
2025,Royal Challengers Bengaluru,Liam Livingstone,,20000000,87500000,Capped,FALSE,
2025,Royal Challengers Bengaluru,Rasikh Dar,,3000000,60000000,Uncapped,FALSE,
2025,Royal Challengers Bengaluru,Krunal Pandya,,20000000,57500000,Capped,FALSE,
2025,Royal Challengers Bengaluru,Tim David,,20000000,30000000,Capped,FALSE,
2025,Royal Challengers Bengaluru,Jacob Bethell,,12500000,26000000,Capped,FALSE,
2025,Royal Challengers Bengaluru,Suyash Sharma,,3000000,26000000,Uncapped,FALSE,
2025,Royal Challengers Bengaluru,Devdutt Padikkal,,20000000,20000000,Capped,FALSE,
2025,Royal Challengers Bengaluru,Nuwan Thushara,,7500000,16000000,Capped,FALSE,
2025,Royal Challengers Bengaluru,Romario Shepherd,,15000000,15000000,Capped,FALSE,
2025,Royal Challengers Bengaluru,Lungisani Ngidi,,10000000,10000000,Capped,FALSE,
2025,Royal Challengers Bengaluru,Swapnil Singh,,3000000,5000000,Uncapped,FALSE,
2025,Royal Challengers Bengaluru,Mohit Rathee,,3000000,3000000,Uncapped,FALSE,
2025,Royal Challengers Bengaluru,Abhinandan Singh,,3000000,3000000,Uncapped,FALSE,
2025,Royal Challengers Bengaluru,Swastik Chhikara,,3000000,3000000,Uncapped,FALSE,
2025,Royal Challengers Bengaluru,Manoj Bhandage,,3000000,3000000,Uncapped,FALSE,
2025,Sunrisers Hyderabad,Ishan Kishan,,20000000,112500000,Capped,FALSE,
2025,Sunrisers Hyderabad,Mohammad Shami,,20000000,100000000,Capped,FALSE,
2025,Sunrisers Hyderabad,Harshal Patel,,20000000,80000000,Capped,FALSE,
2025,Sunrisers Hyderabad,Abhinav Manohar,,3000000,32000000,Uncapped,FALSE,
2025,Sunrisers Hyderabad,Rahul Chahar,,10000000,32000000,Capped,FALSE,
2025,Sunrisers Hyderabad,Adam Zampa,,20000000,24000000,Capped,FALSE,
2025,Sunrisers Hyderabad,Simarjeet Singh,,3000000,15000000,Uncapped,FALSE,
2025,Sunrisers Hyderabad,Eshan Malinga,,3000000,12000000,Uncapped,FALSE,
2025,Sunrisers Hyderabad,Brydon Carse,,10000000,10000000,Capped,FALSE,
2025,Sunrisers Hyderabad,Jaydev Unadkat,,10000000,10000000,Capped,FALSE,
2025,Sunrisers Hyderabad,Kamindu Mendis,,7500000,7500000,Capped,FALSE,
2025,Sunrisers Hyderabad,Zeeshan Ansari,,3000000,4000000,Uncapped,FALSE,
2025,Sunrisers Hyderabad,Sachin Baby,,3000000,3000000,Uncapped,FALSE,
2025,Sunrisers Hyderabad,Aniket Verma,,3000000,3000000,Uncapped,FALSE,
2025,Sunrisers Hyderabad,Atharva Taide,,3000000,3000000,Uncapped,FALSE,
2026,Chennai Super Kings,Kartik Sharma,,3000000,142000000,Uncapped,FALSE,
2026,Chennai Super Kings,Prashant Veer,,3000000,142000000,Uncapped,FALSE,
2026,Chennai Super Kings,Rahul Chahar,,10000000,52000000,Capped,FALSE,
2026,Chennai Super Kings,Matt Henry,,20000000,20000000,Capped,FALSE,
2026,Chennai Super Kings,Akeal Hosein,,20000000,20000000,Capped,FALSE,
2026,Chennai Super Kings,Matthew Short,,15000000,15000000,Capped,FALSE,
2026,Chennai Super Kings,Zak Foulkes,,7500000,7500000,Capped,FALSE,
2026,Chennai Super Kings,Sarfaraz Khan,,7500000,7500000,Capped,FALSE,
2026,Chennai Super Kings,Aman Khan,,3000000,4000000,Uncapped,FALSE,
2026,Delhi Capitals,Auqib Dar,,3000000,84000000,Uncapped,FALSE,
2026,Delhi Capitals,Pathum Nissanka,,7500000,40000000,Capped,FALSE,
2026,Delhi Capitals,Kyle Jamieson,,20000000,20000000,Capped,FALSE,
2026,Delhi Capitals,Lungisani Ngidi,,20000000,20000000,Capped,FALSE,
2026,Delhi Capitals,Ben Duckett,,20000000,20000000,Capped,FALSE,
2026,Delhi Capitals,David Miller,,20000000,20000000,Capped,FALSE,
2026,Delhi Capitals,Prithvi Shaw,,7500000,7500000,Capped,FALSE,
2026,Delhi Capitals,Sahil Parakh,,3000000,3000000,Uncapped,FALSE,
2026,Gujarat Titans,Jason Holder,,20000000,70000000,Capped,FALSE,
2026,Gujarat Titans,Tom Banton,,20000000,20000000,Capped,FALSE,
2026,Gujarat Titans,Ashok Sharma,,3000000,9000000,Uncapped,FALSE,
2026,Gujarat Titans,Luke Wood,,7500000,7500000,Capped,FALSE,
2026,Gujarat Titans,Prithviraj Yarra,,3000000,3000000,Uncapped,FALSE,
2026,Kolkata Knight Riders,Cameron Green,,20000000,252000000,Capped,FALSE,
2026,Kolkata Knight Riders,Matheesha Pathirana,,20000000,180000000,Capped,FALSE,
2026,Kolkata Knight Riders,Mustafizur Rahman,,20000000,92000000,Capped,FALSE,
2026,Kolkata Knight Riders,Tejasvi Singh,,3000000,30000000,Uncapped,FALSE,
2026,Kolkata Knight Riders,Rachin Ravindra,,20000000,20000000,Capped,FALSE,
2026,Kolkata Knight Riders,Finn Allen,,20000000,20000000,Capped,FALSE,
2026,Kolkata Knight Riders,Tim Seifert,,15000000,15000000,Capped,FALSE,
2026,Kolkata Knight Riders,Akash Deep,,10000000,10000000,Capped,FALSE,
2026,Kolkata Knight Riders,Rahul Tripathi,,7500000,7500000,Capped,FALSE,
2026,Kolkata Knight Riders,Daksh Kamra,,3000000,3000000,Uncapped,FALSE,
2026,Kolkata Knight Riders,Sarthak Ranjan,,3000000,3000000,Uncapped,FALSE,
2026,Kolkata Knight Riders,Prashant Solanki,,3000000,3000000,Uncapped,FALSE,
2026,Kolkata Knight Riders,Kartik Tyagi,,3000000,3000000,Uncapped,FALSE,
2026,Lucknow Super Giants,Josh Inglis,,20000000,86000000,Capped,FALSE,
2026,Lucknow Super Giants,Mukul Choudhary,,3000000,26000000,Uncapped,FALSE,
2026,Lucknow Super Giants,Akshat Raghuwanshi,,3000000,22000000,Uncapped,FALSE,
2026,Lucknow Super Giants,Anrich Nortje,,20000000,20000000,Capped,FALSE,
2026,Lucknow Super Giants,Wanindu Hasaranga,,20000000,20000000,Capped,FALSE,
2026,Lucknow Super Giants,Naman Tiwari,,3000000,10000000,Uncapped,FALSE,
2026,Mumbai Indians,Quinton De Kock,,10000000,10000000,Capped,FALSE,
2026,Mumbai Indians,Mayank Rawat,,3000000,3000000,Uncapped,FALSE,
2026,Mumbai Indians,Atharva Ankolekar,,3000000,3000000,Uncapped,FALSE,
2026,Mumbai Indians,Mohammad Izhar,,3000000,3000000,Uncapped,FALSE,
2026,Mumbai Indians,Danish Malewar,,3000000,3000000,Uncapped,FALSE,
2026,Punjab Kings,Ben Dwarshuis,,10000000,44000000,Capped,FALSE,
2026,Punjab Kings,Cooper Connolly,,20000000,30000000,Capped,FALSE,
2026,Punjab Kings,Vishal Nishad,,3000000,3000000,Uncapped,FALSE,
2026,Punjab Kings,Pravin Dubey,,3000000,3000000,Uncapped,FALSE,
2026,Rajasthan Royals,Ravi Bishnoi,,20000000,72000000,Capped,FALSE,
2026,Rajasthan Royals,Adam Milne,,20000000,24000000,Capped,FALSE,
2026,Rajasthan Royals,Ravi Singh,,3000000,9500000,Uncapped,FALSE,
2026,Rajasthan Royals,Sushant Mishra,,3000000,9000000,Uncapped,FALSE,
2026,Rajasthan Royals,Kuldeep Sen,,7500000,7500000,Capped,FALSE,
2026,Rajasthan Royals,Brijesh Sharma,,3000000,3000000,Uncapped,FALSE,
2026,Rajasthan Royals,Aman Rao Perala,,3000000,3000000,Uncapped,FALSE,
2026,Rajasthan Royals,Vignesh Puthur,,3000000,3000000,Uncapped,FALSE,
2026,Rajasthan Royals,Yash Raj Punja,,3000000,3000000,Uncapped,FALSE,
2026,Royal Challengers Bengaluru,Venkatesh Iyer,,20000000,70000000,Capped,FALSE,
2026,Royal Challengers Bengaluru,Mangesh Yadav,,3000000,52000000,Uncapped,FALSE,
2026,Royal Challengers Bengaluru,Jacob Duffy,,20000000,20000000,Capped,FALSE,
2026,Royal Challengers Bengaluru,Jordan Cox,,7500000,7500000,Capped,FALSE,
2026,Royal Challengers Bengaluru,Kanishk Chouhan,,3000000,3000000,Uncapped,FALSE,
2026,Royal Challengers Bengaluru,Vihaan Malhotra,,3000000,3000000,Uncapped,FALSE,
2026,Royal Challengers Bengaluru,Vicky Ostwal,,3000000,3000000,Uncapped,FALSE,
2026,Royal Challengers Bengaluru,Satvik Deswal,,3000000,3000000,Uncapped,FALSE,
2026,Sunrisers Hyderabad,Liam Livingstone,,20000000,130000000,Capped,FALSE,
2026,Sunrisers Hyderabad,Jack Edwards,,5000000,30000000,Uncapped,FALSE,
2026,Sunrisers Hyderabad,Salil Arora,,3000000,15000000,Uncapped,FALSE,
2026,Sunrisers Hyderabad,Shivam Mavi,,7500000,7500000,Capped,FALSE,
2026,Sunrisers Hyderabad,Krains Fuletra,,3000000,3000000,Uncapped,FALSE,
2026,Sunrisers Hyderabad,Praful Hinge,,3000000,3000000,Uncapped,FALSE,
2026,Sunrisers Hyderabad,Amit Kumar,,3000000,3000000,Uncapped,FALSE,
2026,Sunrisers Hyderabad,Onkar Tarmale,,3000000,3000000,Uncapped,FALSE,
2026,Sunrisers Hyderabad,Sakib Hussain,,3000000,3000000,Uncapped,FALSE,
2026,Sunrisers Hyderabad,Shivang Kumar,,3000000,3000000,Uncapped,FALSE,
